utt,spk,cond,hyp
p00_u20,p00,ce2.0,에초 국민 체육센토와 장애인 체6관등 두곳에서 대획가 지능될 예정이었으나 일0여명이 창가를 희망하자 순천 죄일구 체육관가리 대간에 책계 구장에서 치어졌다
p00_u20,p00,ce5.0,에초국민체육센토와 장애 체관등 두구에서 대획가 지행될 예정렸으나 일천여명이 참가를 희망하자 순천제일구 체6관까지 대간에 책결 구장에서 치어졌다
p00_u20,p00,ce10.0,에초 공민 체육센터와 장용인 체육관등 두곳에서 대획가 지능될 예정이었으나 일천 여명이 참가를 희망하자 순천 제일구 체육관가리 대간에 책기 구장에서 치어졌다
p00_u21,p00,taps,특기 코르나일그 결확산 세로 점어든 엄중안 시기어서 궁과 베드민터 몇패는 철절한 시설 방역에 중점을 누고 경계를 기행했다
p00_u21,p00,ce0.0,특기 코르나일고 죄확산 세로 점어든 엄중안 시개어서 궁과 베드민터 몇패는 철절한 시설 방역에 중정을 누고 경계를 지행했다
p00_u21,p00,ce0.1,특기 코르나일그 죄확산 쇠로 접어든 엄중안 시기어서 궁과 베르민터 옆패는 철절한 시설 방역에 중점을 누구 경기를 지행했다
p00_u21,p00,ce0.5,특히 코로나일그 결확산 회로 점어든 엄중안 시기어서 궁과 베드민터 몇패는 철절한 시설 방역의 중점을 누구 경기를 비행했다
p00_u21,p00,ce1.0,특기 코르나일과 제확산세로 점어든 엄중안 시개어서 궁과 베드민터 몇패는 철절한 씻설 방역에 중병을 누고 경계를 지행했다
p00_u21,p00,ce2.0,특기 코르나일그 죄확산세로 접아은 엄중한 시기어서 궁과 베드민터 옆패는 철절한 시설 방역에 중점을 누고 경기를 지행했다
p00_u21,p00,ce5.0,특기 코르나일그 개확산 회로 점어든 엄중안 시기어서 궁과 베르민터 옆패는 펼절한 시설 방역의 중점을 누구 경기를 지행했다
p00_u21,p00,ce10.0,특게 코르나일과 죄확산 세로 접아은 엄중안 시비어서 궁과 베드민터 옆패는 철절한 치설 방역의 중점을 누고 경계를 지행했다
p00_u22,p00,taps,아울러 발를책구와 꼭꿈한 희설 소두으로 동우인의 공광보우는 물론 기형네 코로나 확상 방계 태선을 다있다는게 기체체게 설명이다
p00_u22,p00,ce0.0,아울러 발를 책후와 공꿈한 시설 소둑으로 동우인의 공광보우는 물론 지역네 코로나 확상 방제 체선을 다있다는게 주체체게 설명이다
p00_u22,p00,ce0.1,아울로 발를책구와 꼭꿈한 시설 소두으로 동우인의 공광보우는 물론 기형네 코로나 확상 방계 채선을 다있다는게 두체체게 설명이다
p00_u22,p00,ce0.5,아울러 발를책후와 궁꿈한 시설 소두으로 동풍인의 공광보우는 물론 지형네 코로나 확상 방제 최선을 다있다는게 그체체게 설명이다
p00_u22,p00,ce1.0,아울러 발을측구와 공꿈한 시설 소두으로 동로인의 공광보우는 물론 귀형네 코로나 확상 방계 채선을 다입다는게 뒤체측에 설명니다
p00_u22,p00,ce2.0,아울러 발를측구와 공꿈한 씻설 소두으로 동모인의 권광보우는 물론 지형네 코루나 확상 방제 채선을 다있다는게 규체측의 설명이다
p00_u22,p00,ce5.0,아울러 발를측구와 꼭급만 시설 소두으로 동목인의 공광보오는 물론 지형네 코로나 확삼 방죄 체선을 다있다는게 규체측의 설명이다
p00_u22,p00,ce10.0,아울러 발을 책쿠와 꼭꿈한 피설 소두으로 동우인의 공광보어는 물론운 지형네 코루함 확상 방질 해선을 다있다는게 지체체게 설명이다
p00_u23,p00,taps,한편 2번대외는 코론나 일국가 발생하기 변인 지난 20식 9년을 마지막으로 그동한 열리지 못하다가 정부의 거리득이 해대 경택에 따라 3년 만의 다시 겪해했다
p00_u23,p00,ce0.0,한편 2번대회는 코론나 일국가 발생하기 전인 지난 20 9년을 마지막으로 그동한 열리지 못하다가 정부의 거리득이 해제 정측에 따라 3년 만에 다시 계체했다
p00_u23,p00,ce0.1,3편 2번대외는 호론나 일국가 발생하기 변인 지난 209년을 마지막으로 그동한 열리지 못하다가 정부의 거리득이 해제 정책에 따라 3년 만에 다시 계체했다
p00_u23,p00,ce0.5,한편 2번대외는 코론나 일국가 발생하기 전유 지난 209년을 마지막으로 그동한 열리지 못하다가 정부의 거리득이 해해 정측에 따라 함년 만에 다시 겪해했다
p00_u23,p00,ce1.0,한편 2번대외는 코론나 일국가 발생하기 변인 지난 209년을 마지막으로 그동한 열리지 못하다가 정부의 거리득이 해죄 정식에 따라 함년 만에 다시 계체냈다
p00_u23,p00,ce2.0,한편 2번대외는 코론나 일국가 발생하기 전인 지난 20식 9년을 마지막으로 그동한 열리지 못하다가 정부의 거리득이 해제 정축에 따라 함년 만에 다시 계체졌다
p00_u23,p00,ce5.0,한편 2번대외는 코론나 일국가 발생하기 전인 주한 20식9년을 마지막으로 그동한 열리지 못하다가 정부의 권리득이 해체 정척에 따라 함년 만에 다시 계해졌다
p00_u23,p00,ce10.0,한편 2번대외는 코론나 일국가 발생하기 전인 주한 209년을 마지막으로 규동한 열리지 못하다가 정부의 거리득이 해제 정출이 따라 함년 만에 당시 계체했다
p00_u24,p00,taps,자신의 아내를 성폭행했다고 오해 규장 동료를 흉기로 질러 살에한 협위를 받은 4십대 공무직 기건이 대판의 넘겨졌다
p00_u24,p00,ce0.0,자신의 아내를 성폭행했다고 오해 극장 동료를 흉기로 질러 살에한 협위를 받은 사십대 공무직 지건이 백판의 넘겨졌다
p00_u24,p00,ce0.1,자신의 아내를 성폭행행했다고 오해 규장 동료를 흉기로 질러 살례한 협위를 받은 사십대 공무직 기건이 개판의 넘겨졌다
p00_u24,p00,ce0.5,자신의 아내를 성폭행했다고 오해 규장 동료를 흉기로 질러 살에한 협위를 받은 사십대 공무직 기건이 재판의 넘겨졌다
p00_u24,p00,ce1.0,자신의 아내를 성폭행했다고 오에 국장 동료를 흉기로 진러 살에한 혀위를 받은 하십대 공무직 기원이 개판의 넘겨졌다
p00_u24,p00,ce2.0,자신의 아내를 성폭행했다고 오에 직장 동료를 흉기로 질러 살에한 혀매를 받은 파십대 공무직 기건이 개판해 넘겨졌다
p00_u24,p00,ce5.0,자신의 아내를 성폭행했다고 오 국장 동료를 흉기로 질러 살해한 협위를 받은 하십대 공무집 기건이 개판의 넘겨졌다
p00_u24,p00,ce10.0,자신의 아내를 성폭 해용했다고 오회에 극장 동료를 흉기로 질러 살에한 협위를 받은 사십대 공무직 기건이 재판의 넘겨졌다
p00_u25,p00,taps,이일 법쪽의 따르면 인천 지험은 사림및 돌로 교통법상 음주운전 험위로 인천 옮징 군척 소속 공모한 지거 내이씨를 구속 기소했다
p00_u25,p00,ce0.0,이일 법쪽의 따르면 인천 지험은 사림및 돌로 교통법상 음주운전 험위로 운천 옮징 군척 소속 공모한 지고내이씨를 구속 기소했다
p00_u25,p00,ce0.1,이일 법쪽에 따르면 인천 지험은 산림및 토로 교통법상 음주운전 협위로 인천 옮징 군척 소속 공모한 지원내이씨를 구속 기소했다
p00_u25,p00,ce0.5,일일 법쪽에 따르면 응천 지험은 3및 돌로 교통법상 음주운전 협위로 응천 옮징 군척 소속 공모한 지원내의시를 그속 기소했다
p00_u25,p00,ce1.0,이일 법쪽에 따르면 인천 지험은 8림및 돌로 교통법삯 음주운전 협위로 은천 옮징 군척 소속 공모한 지고 내위씨를 그속 기소했다
p00_u25,p00,ce2.0,일 법쪽에 따르면 인천 지험은 산잎및 돌로 교통법상 음주운전 협위로 인천 옮징 분척 소속 공부한 지어내이씨를 그속 기소했다
p00_u25,p00,ce5.0,일일 법쪽에 따르면 은천 지금은 사잎및 돌로 교통법상 음주운전 협위로 은천 옮징 군척 소속 공모한 지원내이시를 구속 기소했다
p00_u25,p00,ce10.0,이일 법쪽이 따르면 인천 지험은 사림및 돌로 교통법상 음주운전 협위로 응천 옮징 군척 소속 공보한 지거내이시를 구속 기소했다
p00_u26,p00,taps,해장학권은 인천집법 형사 15부의 배장되시며 아직 첫 계일은 경의 리지 않았다
p00_u26,p00,ce0.0,해장학건은 인천집법 성사 15부의 배장되시며 아직 첫 계일은 정의 리지 않았다
p00_u26,p00,ce0.1,해장 학건은 인천집법 평사 15부의 배장되시며 아직 첫 기일은 청의 리지 않았다
p00_u26,p00,ce0.5,해장 학건을 응천집법 형사 15부에 배장되으며 아직 첫 귀일은 정의 위지 않았다
p00_u26,p00,ce1.0,해장 사건은 인천집법 형사 15부의 배장되으며 아륙첫 기위은 정의 미지 않았다
p00_u26,p00,ce2.0,해장 사건은 인천집법 형사 15부의 배장되으며 아리 커기일은 정해지지 않았다
p00_u26,p00,ce5.0,해장 학건은 은천집법 형사 15부의 배장되으며 아리첫계일은 정해지지 않았다
p00_u26,p00,ce10.0,해장 사건은 은천집법 형사 15부의 배장맺으며 아직첫 계일은 정해지지 않았다
p00_u27,p00,taps,앞서 h에 대한 구속 전 피이자심문을 지행한 김현덕 인천집범 영장 전단 부량판사는 피이자가 도망할 우려가 있다며 구속 영장을 발부했다
p00_u27,p00,ce0.0,앞서h에 대한 구속 전 피이자심문을 지행한 김선덕 인천집범 영장 전단 부장판사는 피이자가 도망할 우려가 있다며 구속 영장을 발부했다
p00_u27,p00,ce0.1,앞서 c에 대한 구속 전 피이자심문을 지행한 긴편덕 인천집범 영장 전단 부량판사는 피이자가 도망할 우려가 있다며 구속 영장을 발부했다
p00_u27,p00,ce0.5,앞서 c에대한 구속 전 피이자심문을 지행한 김현덕 인천집범 영장 전단 부장판사는 피이자가 도망할 우려가 있다며 구숙 영장을 발부했다
p00_u27,p00,ce1.0,앞서 t에대한 구속 전 피이자심문을 지행한 김편덕 인천집범 영장 전단 부냥판사는 피이자가 도망할 우려가 있다며 구속 영장을 발부했다
p00_u27,p00,ce2.0,앞서 지에 대한 구속 전 피이자심문을 지행한 긴현덕 인천집법 영장 전담 부냥판사는 피이자가 도망할 우려가 있다며 구속 영장을 발부했다
p00_u27,p00,ce5.0,앞서 ca대한 구숙 전 피이자심문을 지행한 김현덕 인천지법 영장 전단 부장판사는 피이자가 도망할 우려가 있다며 구속 영장을 발부했다
p00_u27,p00,ce10.0,앞서 예지에 대한 구속 전 피이자심문을 지행한 김편덕 응편집법 영장 전단 부장판사는 피이장가 도망할 우려가 있다며 구속 영장을 발부했다
p00_u28,p00,taps,a이씨의 영장 실질 심사의 출석하기 전 피해자에게 할말 없느냐는 키제진의 길문에 되송하다 죽을 대를 기었다 고 장은 목소리로 잡했다
p00_u28,p00,ce0.0,a씨의 영장 실질 심사의 출섭하기전 피에자에게 할말 없느냐 는 치제진의 질문에 제송하다 두구대를 지었다 고 작은 목소리로 잡했다
p00_u28,p00,ce0.1,a이씨의 영장 실질 심사의 출석하기 편 피에자에게 할만 없느냐는 피제진의 질문에 결송하다 두을 대를 지었다 고 작은 목소리로 잡했다
p00_u28,p00,ce0.5,에이c의 영장 실질 심사의 출삯하기 편 피해자역게 할말 없느냐는 치제진의 질문에 제송하다 극을 대를 뒤었다 고 작은 목소리로 잡했다
p00_u28,p00,ce1.0,ac의 영장 실쯤인 심사의 출석하기 변 피에자에게 할 말 없느냐는 피배비의 질문에 되통하다 부을 대를 되었다 고 작은 목소리로 답했다
p00_u28,p00,ce2.0,에이씨의 영장 실질 심사의 출석하기전 피해자에게 할말 없느냐는 시제진의 빌문에 겨송하다 죽을 대를 죄었다 고 작은 목소리로 잡했다
p00_u28,p00,ce5.0,a이씨의 영장 실쓸 심사의 출석하기 전 피에자에게 할말 없느냐는 피제진의 길문에 교통하다 북을대를 되었다 고 작은 목소리로 잡했다
p00_u28,p00,ce10.0,a이c의 영장 실질심사의 출삯하기 편 피에자에게 한말 없느냐는 치제진의 질문에 되송하다 두류대를 기었다 고 작은 목소리로 잡했다
p00_u29,p00,taps,그는 기난달 11일 영0 5분께 한 도로에서 몇사으소 동류인 공무직 지금 비지의 북부부위를 풍기어 질러 살례한 협위를 받고 있다
p00_u29,p00,ce0.0,그는 지난달시1일 영식 5분께 한 도로에서 몇사으소 동요인 공무직 지금 비시피의 북부부위를 풍기어질러 살례한 험위를 받고 있다
p00_u29,p00,ce0.1,그는 지난달 시1일 영식 5분께 한 도로에서 면사으소 동요인 공무직 규검 비c의 복부구위를 흉기럴 질러 살해한 협위를 받고 있다
p00_u29,p00,ce0.5,그는 디난달 11일 영식 5분께 한 도로에서 면사으소 동요인 공무직 증검 비비해 북뿔부위를 흥기어 질러 살례한 협위를 받고 있다
p00_u29,p00,ce1.0,그는 지난달 11일 영식 고분께 한 도로에서 면사으소 동요인 공무직 증건 비비에 북부부일를 흥기어질러 사매한 협위를 받고있다
p00_u29,p00,ce2.0,그는 지난달 11일 영식 5분께 한 토로에서 연 사으소 동요인 공무직 지검 비시해 북부부위를 승기어질러 살의한 협위를 받고 있다
p00_u29,p00,ce5.0,그는 귀난달 11일 영식 5분께 한 도루에서 연사으소 동요인 공모직 규검비취해 복부부회를 흥기어 질러 살해한 협위를 받고 있다
p00_u29,p00,ce10.0,그는 귀난단 11일 영시 5분께 한 돌로에서 연사으소 동요인 공무직 규검 비비의 북부부일를 흉기어질러 살의한 험위를 받고 있다
p00_u30,p00,taps,에이지는 범명당일 우 비c를 포함에 귀인들과 함께 고기집에서 술를 마시후 자기 집에서 다같이 술자리를 또 가졌성 것으로 조산했다
p00_u30,p00,ce0.0,에이지는 범명당일 우 비c를 포함에 귀인들과 함께 고격집에서 술을 마시후 자유 집에서 당같치 술자리를 또 가졌정 것으로 조사졌다
p00_u30,p00,ce0.1,에이기는 범행당일 오 비c를 포함에 귀인들과 함께 고기집에서 술을 마시후 가기 집에서 다같이 술자리를 또 가렸성 것으로 조사졌다
